_id,PARID,PROPERTYHOUSENUM,PROPERTYFRACTION,PROPERTYADDRESS,PROPERTYCITY,PROPERTYSTATE,PROPERTYUNIT,PROPERTYZIP,MUNICODE,MUNIDESC,SCHOOLCODE,SCHOOLDESC,LEGAL1,LEGAL2,LEGAL3,NEIGHCODE,NEIGHDESC,TAXCODE,TAXDESC,TAXSUBCODE,TAXSUBCODE_DESC,OWNERCODE,OWNERDESC,CLASS,CLASSDESC,USECODE,USEDESC,LOTAREA,HOMESTEADFLAG,FARMSTEADFLAG,CLEANGREEN,ABATEMENTFLAG,RECORDDATE,SALEDATE,SALEPRICE,SALECODE,SALEDESC,DEEDBOOK,DEEDPAGE,PREVSALEDATE,PREVSALEPRICE,PREVSALEDATE2,PREVSALEPRICE2,CHANGENOTICEADDRESS1,CHANGENOTICEADDRESS2,CHANGENOTICEADDRESS3,CHANGENOTICEADDRESS4,COUNTYBUILDING,COUNTYLAND,COUNTYTOTAL,COUNTYEXEMPTBLDG,LOCALBUILDING,LOCALLAND,LOCALTOTAL,FAIRMARKETBUILDING,FAIRMARKETLAND,FAIRMARKETTOTAL,STYLE,STYLEDESC,STORIES,YEARBLT,EXTERIORFINISH,EXTFINISH_DESC,ROOF,ROOFDESC,BASEMENT,BASEMENTDESC,GRADE,GRADEDESC,CONDITION,CONDITIONDESC,CDU,CDUDESC,TOTALROOMS,BEDROOMS,FULLBATHS,HALFBATHS,HEATINGCOOLING,HEATINGCOOLINGDESC,FIREPLACES,BSMTGARAGE,FINISHEDLIVINGAREA,CARDNUMBER,ALT_ID,TAXYEAR,ASOFDATE
480837,0024J00415000000,847.0, ,SUISMON ST,PITTSBURGH,PA, ,15212.0,123,23rd Ward - PITTSBURGH,47,Pittsburgh,LOT 16.5X60 SUISMON ST BET MADISON AV & CHESTNU,T ST                                           ,2 STY FRA ALUM SDG HSE 847                     ,12301,WARD 23 - EAST ALLEGHENY,T,20 - Taxable,,,10,REGULAR,R,RESIDENTIAL,70,ROWHOUSE,990,,,,,05-26-2022,05-17-2022,20000.0,14,TIME ON MARKET,18912,519,06-19-2019,1000.0,08-14-2015,14486.0,5417   BUTLER ST  UNIT 2,  ,PITTSBURGH PA  ,15201.0,19800,19200,39000,0,19800,19200,39000,19800,19200,39000,12,ROW INTERIOR,2.0,1900.0,1.0,Frame,1.0,SHINGLE,5.0,Full,D,BELOW AVERAGE,5.0,POOR,PR,POOR,6.0,3.0,1.0,0.0,2,Central Heat,0.0,0.0,800.0,1.0,,2025,01-JUN-25
481359,0024C00143000000,1250.0, ,HIGH ST,PITTSBURGH,PA, ,15212.0,124,24th Ward - PITTSBURGH,47,Pittsburgh,WM ROBINSON JR PLAN 111 LOT 25X225 HIGH ST,2 STY FRA-INSEL STN HSE 1250,,12402,WARD 24 - SPRING GARDEN,T,20 - Taxable,,,20,CORPORATION,R,RESIDENTIAL,70,ROWHOUSE,5625,,,,,02-06-2020,02-05-2020,8000.0,14,TIME ON MARKET,17926,385,08-01-2007,7000.0,01-03-1997,3000.0,102   1ST AVE   # 1,  ,NEW YORK NY  ,10009.0,18600,9300,27900,0,18600,9300,27900,18600,9300,27900,11,ROW END,2.0,1890.0,1.0,Frame,1.0,SHINGLE,5.0,Full,C-,AVERAGE -,4.0,FAIR,FR,FAIR,5.0,3.0,1.0,0.0,2,Central Heat,0.0,0.0,1109.0,1.0,,2025,01-JUN-25
481364,0024F00063000000,1025.0, ,HIGH ST,PITTSBURGH,PA, ,15212.0,124,24th Ward - PITTSBURGH,47,Pittsburgh,LOT 37.3XAVG87.44X18.54 RR HIGH ST,2 & 1 STY FRA HSE #1025 (ASB SHG),,12402,WARD 24 - SPRING GARDEN,T,20 - Taxable,,,10,REGULAR,R,RESIDENTIAL,100,VACANT LAND,2441,,,,,08-12-2024,08-12-2024,10000.0,14,TIME ON MARKET,19766,237,01-28-2023,1000.0,09-22-2015,5425.0,90   DIETRICH RD   ,  ,PITTSBURGH PA  ,15238.0,0,13400,13400,0,0,13400,13400,0,13400,13400,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025,01-JUN-25
481382,0047E00055000000,909.0, ,MINA ST,PITTSBURGH,PA, ,15212.0,126,26th Ward - PITTSBURGH,47,Pittsburgh,PENTECOSTE PLAN 59-60 LOT 48X98.5 IN ALL MINA S,T                                              ,1 1/2 STY FR-STN & ALUM SDG HSE 909            ,12603,WARD 26 - NORTHVIEW HEIGHTS,T,20 - Taxable,,,20,CORPORATION,R,RESIDENTIAL,10,SINGLE FAMILY,4728,,,,,04-04-2017,03-31-2017,10000.0,14,TIME ON MARKET,16748,120,09-01-2009,15000.0,05-05-1950,0.0,1207   5TH AVE  STE 300,  ,PITTSBURGH PA  ,15219.0,27900,13600,41500,0,27900,13600,41500,27900,13600,41500,16,OLD STYLE,2.0,1920.0,1.0,Frame,1.0,SHINGLE,5.0,Full,D+,BELOW AVERAGE +,4.0,FAIR,FR,FAIR,5.0,2.0,1.0,0.0,2,Central Heat,0.0,0.0,1348.0,1.0,,2025,01-JUN-25
481720,0033R00126000000,1.0, ,WYNOKA ST,PITTSBURGH,PA, ,15210.0,129,29th Ward - PITTSBURGH,47,Pittsburgh,NOBLES PLACE PLAN 29 LOT 40X205.12X40.91 RR WYN,OKA AVE                                        ,2 1/2 STY BRK HSE 1                            ,12901,12901,T,20 - Taxable,,,10,REGULAR,R,RESIDENTIAL,10,SINGLE FAMILY,8298,,,,,03-22-2023,03-21-2023,247000.0,14,TIME ON MARKET,19243,534,08-04-2021,50.0,08-26-2010,46000.0,1   WYNOKA ST   ,  ,PITTSBURGH PA  ,15210.0,72700,16300,89000,0,72700,16300,89000,72700,16300,89000,16,OLD STYLE,2.5,1900.0,2.0,Brick,1.0,SHINGLE,5.0,Full,C+,AVERAGE +,3.0,AVERAGE,AV,AVERAGE,6.0,3.0,1.0,0.0,2,Central Heat,0.0,0.0,2369.0,1.0,,2025,01-JUN-25
481729,0046B00045000000,0.0, ,MAPLE AVE,PITTSBURGH,PA, ,15214.0,126,26th Ward - PITTSBURGH,47,Pittsburgh,LOT 40X106 MAPLE AVE,,,12604,WARD 26 - PERRY SOUTH,T,20 - Taxable,,,10,REGULAR,R,RESIDENTIAL,100,VACANT LAND,4240,,,,,08-08-2006,08-08-2006,10000.0,0,VALID SALE,12948,13,10-06-2004,12000.0,08-11-2004,1751.0,       ,  ,   ,,0,16600,16600,0,0,16600,16600,0,16600,16600,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025,01-JUN-25
481853,0231F00230000000,8516.0, ,DERSAM ST,PITTSBURGH,PA, ,15235.0,113,13th Ward - PITTSBURGH,47,Pittsburgh,FRANKSTOWN GARDEN PLAN PTS 23-24 LOT 30X128.07,IN ALL DERSAM AV,1 1/2 STY FRA HSE 8516,11303,11303,T,20 - Taxable,,,10,REGULAR,R,RESIDENTIAL,10,SINGLE FAMILY,3842,,,,,02-02-2012,02-02-2012,5650.0,AA,SALE NOT ANALYZ,14802,493,04-07-2008,3500.0,09-05-2007,4892.0,1116   CORTLANDT ST   ,  ,PEEKSKILL NY  ,10566.0,13300,3500,16800,0,13300,3500,16800,13300,3500,16800,5,CAPE COD,1.5,1942.0,2.0,Brick,1.0,SHINGLE,5.0,Full,C-,AVERAGE -,5.0,POOR,PR,POOR,5.0,2.0,1.0,0.0,2,Central Heat,0.0,1.0,1318.0,1.0,,2025,01-JUN-25
481903,0046J00193000000,2232.0, ,HOLYOKE ST,PITTSBURGH,PA, ,15214.0,126,26th Ward - PITTSBURGH,47,Pittsburgh,LOT 32X146.41X35.31X146.40,,,12604,WARD 26 - PERRY SOUTH,E,10 - Exempt,,,20,CORPORATION,R,RESIDENTIAL,10,SINGLE FAMILY,4685,,,,,10-27-2017,10-27-2017,11232.0,GV,GOVT SALE,TR18,253,01-03-2002,32000.0,05-05-1950,0.0,414   GRANT ST  RM 200, CITY-COUNTY BUILDING ,PITTSBURGH PA  ,15219.0,17300,17400,34700,0,17300,17400,34700,17300,17400,34700,16,OLD STYLE,2.0,1900.0,1.0,Frame,1.0,SHINGLE,5.0,Full,C-,AVERAGE -,5.0,POOR,FR,FAIR,6.0,3.0,1.0,0.0,2,Central Heat,0.0,0.0,1120.0,1.0,,2025,01-JUN-25
482275,0059J00246000000,441.0, ,E AGNEW AVE,PITTSBURGH,PA, ,15210.0,129,29th Ward - PITTSBURGH,47,Pittsburgh,CRAILO PLAN PT 69 LOT 51.70XAVG108.35X66.96 EAS,T AGNEW AVE,2 1/2 STY FRA & ALUM HSE 441,12901,12901,T,20 - Taxable,,,10,REGULAR,R,RESIDENTIAL,10,SINGLE FAMILY,6428,,,,,06-10-2021,05-21-2021,180000.0,9,OTHER INVALID,18469,60,12-28-2020,26500.0,05-05-2015,4000.0,441  E AGNEW AVE   ,  ,PITTSBURGH PA  ,15210.0,28200,16100,44300,0,28200,16100,44300,28200,16100,44300,16,OLD STYLE,2.0,1900.0,1.0,Frame,1.0,SHINGLE,5.0,Full,C,AVERAGE,4.0,FAIR,FR,FAIR,7.0,3.0,1.0,0.0,2,Central Heat,0.0,0.0,1485.0,1.0,,2025,01-JUN-25
482511,0042C00021000000,455.0, ,STADIUM ST,PITTSBURGH,PA, ,15204.0,120,20th Ward - PITTSBURGH,47,Pittsburgh,SHERADEN TERRACE ADDN PLAN 179 LOT 25X100 STADI,UM AV,2 STY FRA & SHGL HSE,12003,12003,T,20 - Taxable,,,20,CORPORATION,R,RESIDENTIAL,10,SINGLE FAMILY,2500,,,,,08-28-2007,08-28-2007,3500.0,AA,SALE NOT ANALYZ,13354,383,01-30-2007,1500.0,09-23-2005,63000.0,455   STADIUM ST   ,  ,PITTSBURGH PA  ,15204.0,23300,10500,33800,0,23300,10500,33800,23300,10500,33800,16,OLD STYLE,2.0,1896.0,1.0,Frame,1.0,SHINGLE,5.0,Full,D+,BELOW AVERAGE +,3.0,AVERAGE,AV,AVERAGE,6.0,3.0,1.0,0.0,2,Central Heat,0.0,0.0,1560.0,1.0,,2025,01-JUN-25
482643,0033J00026000000,249.0, ,CONNISTON AVE,PITTSBURGH,PA, ,15210.0,118,18th Ward - PITTSBURGH,47,Pittsburgh,BON AIR LAND CO PLAN 132 PTS 131-133 LOT 54.25X,120 IN ALL CONNISTON ST,1 1/2 STY FRA HSE 249,11801,11801,T,20 - Taxable,,,10,REGULAR,R,RESIDENTIAL,10,SINGLE FAMILY,6480,,,,,08-27-2003,08-27-2003,25000.0,9,OTHER INVALID,11760,19,05-16-2003,6342.0,09-09-1999,49500.0,249   CONNISTON AVE   ,  ,PITTSBURGH PA  ,15210.0,28800,20100,48900,0,28800,20100,48900,28800,20100,48900,16,OLD STYLE,1.0,1920.0,1.0,Frame,1.0,SHINGLE,5.0,Full,C-,AVERAGE -,3.0,AVERAGE,AV,AVERAGE,6.0,3.0,1.0,0.0,2,Central Heat,0.0,0.0,1008.0,1.0,,2025,01-JUN-25
482712,0023F00200000000,111.0, ,CARRINGTON ST,PITTSBURGH,PA, ,15212.0,125,25th Ward - PITTSBURGH,47,Pittsburgh,PLAN OF LOTS LAID OUT BY GEORGE LEDLIE,PT LOT 39 = 20.00 X 59.00 X 20.00 X 59.00,2 1/2 STY BRK HSE & ADDN ALUM SIDING,12502,WARD 25,T,20 - Taxable,,,10,REGULAR,R,RESIDENTIAL,10,SINGLE FAMILY,1180,,,,,04-27-2021,04-13-2021,42500.0,H,MULTI-PARCEL SA,18412,248,06-01-2005,0.0,05-05-1950,0.0,1239   BUENA VISTA ST   ,  ,PITTSBURGH PA  ,15212.0,6400,18500,24900,0,6400,18500,24900,6400,18500,24900,16,OLD STYLE,2.0,1890.0,2.0,Brick,1.0,SHINGLE,5.0,Full,C,AVERAGE,6.0,UNSOUND,UN,UNSOUND,8.0,4.0,1.0,0.0,2,Central Heat,0.0,0.0,1406.0,1.0,,2025,01-JUN-25
482713,0023F00219000000,110.0, ,ALPINE AVE,PITTSBURGH,PA, ,15212.0,125,25th Ward - PITTSBURGH,47,Pittsburgh,GEO LEDLIE PLAN 1/2-30 LOT 50X20 ALPINE COR 12 ,FT WY                                          ,2 STY FRA HSE ALUM SIDING 110                  ,12502,WARD 25,T,20 - Taxable,,,20,CORPORATION,R,RESIDENTIAL,10,SINGLE FAMILY,1000,,,,,10-09-2024,10-01-2024,55000.0,35,CORP TRANSFER,19828,62,05-16-2019,80000.0,10-22-2015,14900.0,4   ARTHURS WAY   ,  ,SPRING VALLEY NY  ,10977.0,5400,18000,23400,0,5400,18000,23400,5400,18000,23400,16,OLD STYLE,2.0,1900.0,1.0,Frame,1.0,SHINGLE,5.0,Full,D+,BELOW AVERAGE +,6.0,UNSOUND,UN,UNSOUND,7.0,3.0,1.0,1.0,2,Central Heat,0.0,0.0,1450.0,1.0,,2025,01-JUN-25
482856,0162R00062000000,37.0, ,BASCOM AVE,PITTSBURGH,PA, ,15214.0,126,26th Ward - PITTSBURGH,47,Pittsburgh,BENTON PLAN 27 LOT 25X100 BASCOM ST            ,2 STY FRA-INSEL BRK HSE 37                     ,,12602,WARD 26 - PERRY NORTH,T,20 - Taxable,,,10,REGULAR,R,RESIDENTIAL,10,SINGLE FAMILY,2500,,,,,01-18-2017,01-13-2017,17500.0,GV,GOVT SALE,16671,335,04-15-2016,1.0,12-18-2013,3155.0,37   BASCOM AVE   ,  ,PITTSBURGH PA  ,15214.0,12800,11300,24100,0,12800,11300,24100,12800,11300,24100,16,OLD STYLE,2.0,1931.0,1.0,Frame,1.0,SHINGLE,5.0,Full,C-,AVERAGE -,4.0,FAIR,VP,VERY POOR,7.0,3.0,1.0,1.0,2,Central Heat,0.0,0.0,1814.0,1.0,,2025,01-JUN-25
484415,0080K00281000000,4745.0, ,BUTLER ST,PITTSBURGH,PA, ,15201.0,109,9th Ward - PITTSBURGH,47,Pittsburgh,JOSEPH PATTERSON PLAN 5 LOT 20XAVG109.5X22 RR B,UTLER ST BET 47TH & 48TH STS                   ,3 STY BRK BLDG-STO RM #4745                    ,51C31A,PITTSBURGH URBAN,T,20 - Taxable,,,20,CORPORATION,C,COMMERCIAL,404,RETL/APT'S OVER,2300,,,,,02-29-2024,01-31-2024,1.0,H,MULTI-PARCEL SA,19587,505,06-13-2018,140000.0,01-26-2017,83500.0,3733   TURNBERRY CIR   ,  ,HOUSTON TX  ,77025.0,108900,58400,167300,0,108900,58400,167300,108900,58400,167300,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025,01-JUN-25
484977,0173C00234000000,1712.0, ,LAPORTE ST,PITTSBURGH,PA, ,15206.0,112,12th Ward - PITTSBURGH,47,Pittsburgh,FETZER PLAN 39 LOT 25X90 LA PORTE ST,2 STY BRK HSE INT GAR #1712,,11202,11202,T,20 - Taxable,,,20,CORPORATION,R,RESIDENTIAL,10,SINGLE FAMILY,2250,,,,,10-24-2024,09-11-2024,9000.0,99,CORRECTN / DUP,19842,65,07-16-2024,30439.0,07-12-2004,0.0,534   COLLINS AVE   ,  ,EAST PITTSBURGH PA  ,15112.0,4300,2900,7200,0,4300,2900,7200,4300,2900,7200,16,OLD STYLE,2.0,1925.0,6.0,Masonry FRAME,1.0,SHINGLE,5.0,Full,D+,BELOW AVERAGE +,6.0,UNSOUND,UN,UNSOUND,6.0,3.0,1.0,0.0,B,Central Heat with AC,0.0,1.0,1055.0,1.0,,2025,01-JUN-25
485348,0124P00284000000,6505.0, -6707,WINSLOW ST,PITTSBURGH,PA, ,15206.0,112,12th Ward - PITTSBURGH,47,Pittsburgh,ENTERPRISE PL 73 LOT 28.12X105X29.25 RR LOWELL ,COR WINSLOW                                    ,2 STY BRK DBLE HSE 6505- 6507 WINSLOW ST       ,11203,11203,T,20 - Taxable,,,20,CORPORATION,R,RESIDENTIAL,30,THREE FAMILY,3012,,,,,12-21-2023,12-20-2023,110000.0,14,TIME ON MARKET,19530,590,03-28-2012,43500.0,03-26-2012,87000.0,6505   WINSLOW ST   ,  ,PITTSBURGH PA  ,15206.0,61700,4000,65700,0,61700,4000,65700,61700,4000,65700,13,MULTI-FAMILY,2.0,1920.0,2.0,Brick,4.0,ROLL,5.0,Full,C-,AVERAGE -,4.0,FAIR,FR,FAIR,8.0,4.0,2.0,0.0,2,Central Heat,0.0,0.0,2088.0,1.0,,2025,01-JUN-25
486675,0057B00097000000,0.0, ,2ND AVE,PITTSBURGH,PA, ,15207.0,115,15th Ward - PITTSBURGH,47,Pittsburgh,H S FLEMING PLAN 10 LOT 24X120X26.45 RR SECOND ,AVE BET VESPUCUIS & AMERICAN                   ,,51C84B,PITTSBURGH URBAN,T,20 - Taxable,,,12,REGULAR-ETUX OR ET VIR,C,COMMERCIAL,400,VACANT COMMERCIAL LAND,3000,,,,,,12-14-1998,10250.0,H,MULTI-PARCEL SA,10365,7,02-09-1981,1500.0,,,4451   BASIC AVE   ,  ,HOMESTEAD       PA  ,15120.0,0,1800,1800,0,0,1800,1800,0,1800,1800,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025,01-JUN-25
486796,0033B00311000000,233.0, ,MOORE AVE,PITTSBURGH,PA, ,15210.0,130,30th Ward - PITTSBURGH,47,Pittsburgh,SWIFT FARM PLAN 47 LOT 25.17X121.91 MOORE AVE,2 1/2 STY BRK HSE 233,2 CAR C B GAR,13001,13001,T,20 - Taxable,,,10,REGULAR,R,RESIDENTIAL,10,SINGLE FAMILY,3068,,,,,07-25-2007,07-25-2007,51000.0,AA,SALE NOT ANALYZ,13315,574,05-05-1950,0.0,,,   PO BOX 59387    ,  ,PITTSBURGH PA  ,15210.0,13600,7300,20900,0,13600,7300,20900,13600,7300,20900,16,OLD STYLE,2.0,1900.0,2.0,Brick,1.0,SHINGLE,5.0,Full,C,AVERAGE,6.0,UNSOUND,UN,UNSOUND,6.0,3.0,1.0,1.0,2,Central Heat,0.0,0.0,1516.0,1.0,,2025,01-JUN-25
487108,0175B00146000000,0.0, ,SUSQUEHANNA ST,PITTSBURGH,PA, ,15208.0,113,13th Ward - PITTSBURGH,47,Pittsburgh,63-64 LOT 28X100 IN ALL SUSQUEHANNA            ,2 STY FRA HSE 7533                             ,1 STY I C GAR 7533                             ,11303,11303,T,20 - Taxable,,,11,REGULAR-ETAL,R,RESIDENTIAL,100,VACANT LAND,2800,,,,,10-16-2015,10-06-2015,1.0,3,LOVE&AFFECTION,16162,143,10-06-2015,1.0,09-18-1970,0.0,       ,19 COTTONWOOD ST NASSAU ,  BAHAMAS ,,0,600,600,0,0,600,600,0,600,600,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025,01-JUN-25
487161,0056F00307000000,158.0, ,MARSDEN ST,PITTSBURGH,PA, ,15207.0,115,15th Ward - PITTSBURGH,47,Pittsburgh,HAZEL HILL PLAN PT 37 LOT 14.46X50 MARSDEN NR C,HATSWORTH                                      ,2 STY BRK HSE 158                              ,11503,11503,T,20 - Taxable,,,20,CORPORATION,R,RESIDENTIAL,70,ROWHOUSE,700,,,,,08-28-2024,08-02-2024,1.0,H,MULTI-PARCEL SA,19783,177,10-26-2012,8918.0,06-05-1991,6800.0,412   BOULEVARD OF THE ALLIES   STE 901,  ,PITTSBURGH PA  ,15219.0,6600,1300,7900,0,6600,1300,7900,6600,1300,7900,12,ROW INTERIOR,2.0,1900.0,2.0,Brick,4.0,ROLL,5.0,Full,D+,BELOW AVERAGE +,5.0,POOR,PR,POOR,4.0,2.0,1.0,0.0,2,Central Heat,0.0,0.0,924.0,1.0,,2025,01-JUN-25
487418,0046D00228000000,2445.0, ,SUNSET AVE,PITTSBURGH,PA, ,15212.0,126,26th Ward - PITTSBURGH,47,Pittsburgh,GALLAGHER PL 45-46 PT 44-47 LOT 130XAVG 153.49 ,IN ALL SUNSET AVE                              ,1 1/2 STY FRA HSE 2445                         ,12603,WARD 26 - NORTHVIEW HEIGHTS,T,20 - Taxable,,,10,REGULAR,R,RESIDENTIAL,100,VACANT LAND,19954,,,,,,01-19-1999,31799.0,9,OTHER INVALID,10389,114,02-17-1988,12500.0,,,225   BONVUE ST   ,  ,PITTSBURGH PA  ,15214.0,0,15400,15400,0,0,15400,15400,0,15400,15400,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025,01-JUN-25
487449,0014G00062000000,0.0, ,FREELAND ST,PITTSBURGH,PA, ,15210.0,118,18th Ward - PITTSBURGH,47,Pittsburgh,MC LAIN MAPLE PLAN PT 238 LOT 18.6X125 FREELAND, ST                                            ,2 1/2 STY FRA ALUM HSE 910                     ,11804,11804,T,20 - Taxable,,,10,REGULAR,R,RESIDENTIAL,100,VACANT LAND,2325,,,,,,05-19-1973,0.0,N,NOT APPLICABLE,,,,,,,       ,  ,   ,,0,2900,2900,0,0,2900,2900,0,2900,2900,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025,01-JUN-25
487514,0056F00175000000,203.0, ,GLEN CALADH ST,PITTSBURGH,PA, ,15207.0,115,15th Ward - PITTSBURGH,47,Pittsburgh,J NIXON PLAN PTS 45-45-47 LOT 13.59X75X13.88 RR, IN ALL GLEN CALADH ST                         ,2 STY BRK V HSE 203                            ,11503,11503,T,20 - Taxable,,,20,CORPORATION,R,RESIDENTIAL,70,ROWHOUSE,1030,,,,,08-06-2021,07-01-2021,60000.0,H,MULTI-PARCEL SA,18550,184,03-08-2019,12000.0,05-12-2017,2019.0,211   WOOD ST  FL 3,  ,PITTSBURGH PA  ,15221.0,10900,1400,12300,0,10900,1400,12300,10900,1400,12300,12,ROW INTERIOR,2.0,1901.0,2.0,Brick,4.0,ROLL,5.0,Full,D+,BELOW AVERAGE +,4.0,FAIR,FR,FAIR,5.0,2.0,1.0,0.0,2,Central Heat,0.0,0.0,1040.0,1.0,,2025,01-JUN-25
487588,0056N00243000000,429.0, ,W ELIZABETH ST,PITTSBURGH,PA, ,15207.0,115,15th Ward - PITTSBURGH,47,Pittsburgh,TWIN CITY IMP CO PLAN #30 LOT = 21X74.9X       ,21 ELIZABETH ST COR LANGHORN ST                ,2 1/2 STY BRK HSE 429                          ,11503,11503,E,10 - Exempt,,,20,CORPORATION,R,RESIDENTIAL,10,SINGLE FAMILY,3037,,,,,10-26-2012,10-26-2012,4543.0,2,CITY TREASURER,TR13,398,04-29-2011,12451.0,01-18-2011,12451.0,414   GRANT ST  RM 200, CITY-COUNTY BUILDING ,PITTSBURGH PA  ,15219.0,7300,3200,10500,0,7300,3200,10500,7300,3200,10500,16,OLD STYLE,3.0,1900.0,6.0,Masonry FRAME,1.0,SHINGLE,5.0,Full,C,AVERAGE,8.0,VERY POOR,VP,VERY POOR,7.0,4.0,1.0,0.0,2,Central Heat,0.0,0.0,1821.0,1.0,,2025,01-JUN-25
487844,0231P00039000000,8220.0, ,FAHNESTOCK ST,PITTSBURGH,PA, ,15221.0,113,13th Ward - PITTSBURGH,47,Pittsburgh,LOT 126.6X125 FAHNSTOCK ST                     ,1 STY BRK V HSE 8220                           ,,11303,11303,T,20 - Taxable,,,20,CORPORATION,R,RESIDENTIAL,10,SINGLE FAMILY,13230,,,,,04-18-2019,04-18-2019,40877.0,GV,GOVT SALE,TR19,360,09-05-1974,0.0,,,414   GRANT ST  RM 200, CITY-COUNTY BUILDING ,PITTSBURGH PA  ,15219.0,83800,4700,88500,0,83800,4700,88500,83800,4700,88500,1,RANCH,1.0,1976.0,2.0,Brick,1.0,SHINGLE,5.0,Full,C,AVERAGE,3.0,AVERAGE,AV,AVERAGE,6.0,3.0,2.0,0.0,2,Central Heat,1.0,2.0,1362.0,1.0,,2025,01-JUN-25
488033,0173E00092000000,1363.0, ,MONTEZUMA ST,PITTSBURGH,PA, ,15206.0,112,12th Ward - PITTSBURGH,47,Pittsburgh,J F SWEENEY REV PLAN 13 LOT 36X100 MONTEZUMA ST,2 1/2 STY BRK HSE 1363                         ,DBLE CEM BLK GAR                               ,11202,11202,T,20 - Taxable,,,10,REGULAR,R,RESIDENTIAL,10,SINGLE FAMILY,3600,,,,,09-30-2011,09-30-2011,1.0,3,LOVE&AFFECTION,14702,83,09-19-1967,0.0,,,1363   MONTEZUMA ST   ,  ,PITTSBURGH PA  ,15206.0,28500,3400,31900,0,28500,3400,31900,28500,3400,31900,16,OLD STYLE,2.0,1930.0,2.0,Brick,2.0,SLATE,5.0,Full,C-,AVERAGE -,4.0,FAIR,FR,FAIR,6.0,3.0,2.0,0.0,2,Central Heat,1.0,0.0,1886.0,1.0,,2025,01-JUN-25
488482,0077E00086000000,3030.0, ,PERRYSVILLE AVE,PITTSBURGH,PA, ,15214.0,126,26th Ward - PITTSBURGH,47,Pittsburgh,LOT = 34.00 X 90.00 X 34.00 X 90.00,3 STY BRK HSE & GAR 3030,,12604,WARD 26 - PERRY SOUTH,T,20 - Taxable,,,10,REGULAR,R,RESIDENTIAL,40,FOUR FAMILY,3060,,,,,11-08-2017,10-27-2017,1.0,3,LOVE&AFFECTION,17007,492,05-05-2005,28000.0,11-12-1999,709.0,529   SUGAR LOAF LN   ,  ,NATRONA HEIGHTS PA  ,15065.0,52600,14500,67100,0,52600,14500,67100,52600,14500,67100,13,MULTI-FAMILY,3.0,1900.0,2.0,Brick,4.0,ROLL,5.0,Full,C-,AVERAGE -,4.0,FAIR,FR,FAIR,12.0,4.0,4.0,0.0,2,Central Heat,0.0,0.0,4002.0,1.0,,2025,01-JUN-25
488531,0042H00244000000,0.0, ,SACRAMENTO AVE,PITTSBURGH,PA, ,15204.0,120,20th Ward - PITTSBURGH,47,Pittsburgh,SHERADEN TERRACE PLAN 671 LOT 25X100 SACRAMENTO, ST                                            ,,12003,12003,T,20 - Taxable,,,10,REGULAR,R,RESIDENTIAL,100,VACANT LAND,2500,,,,,,05-17-2000,0.0,3,LOVE&AFFECTION,10766,299,,,,,1356   TERRACE ST   ,  ,BRIDGEVILLE PA  ,15017.0,0,10500,10500,0,0,10500,10500,0,10500,10500,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025,01-JUN-25
488761,0097G00228000000,814.0, ,NORWICH AVE,PITTSBURGH,PA, ,15226.0,119,19th Ward - PITTSBURGH,47,Pittsburgh,BROOKLINE 1 PLAN PTS 100-101- 102 LOT 55XAVG175,.27 IN ALL NORWICH                             ,2 STY BRK & SHG HSE 814                        ,11903,11903,T,20 - Taxable,,,20,CORPORATION,R,RESIDENTIAL,20,TWO FAMILY,9639,,,,,01-04-2012,01-04-2012,0.0,3,LOVE&AFFECTION,14780,368,06-22-1995,1.0,,,1946   WEST LIBERTY AVE   ,  ,PITTSBURGH PA  ,15226.0,49100,26400,75500,0,49100,26400,75500,49100,26400,75500,13,MULTI-FAMILY,2.0,1910.0,6.0,Masonry FRAME,1.0,SHINGLE,5.0,Full,C,AVERAGE,4.0,FAIR,FR,FAIR,7.0,2.0,2.0,0.0,2,Central Heat,0.0,0.0,1838.0,1.0,,2025,01-JUN-25
488842,0124E00307000000,0.0, ,LENORA ST,PITTSBURGH,PA, ,15206.0,112,12th Ward - PITTSBURGH,47,Pittsburgh,LOT 26X120 LENORA ST                           ,,,11203,11203,E,10 - Exempt,,,20,CORPORATION,R,RESIDENTIAL,100,VACANT LAND,3120,,,,,03-20-2019,03-13-2019,1.0,H,MULTI-PARCEL SA,17553,52,05-24-2018,1791.0,03-05-2001,2750.0,412   BOULEVARD OF THE ALLIES   STE 901,  ,PITTSBURGH PA  ,15219.0,0,4100,4100,0,0,4100,4100,0,4100,4100,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025,01-JUN-25
